"id","political_party","text_clean.x","batch_id","sentiment","explanation","gemini_llm"
"1342548166407823360","ciudadanos","👏 Esta semana ha aprobado los #PresupuestosMadrid2021 para hacer frente a la crisis sanitaria y económica. ✅ Vivienda pública asequible. ✅ Renaturalizar Madrid con el #BosqueMetropolitano ✅ Impulso de #MadridNuevoNorte y desarrollo del sureste.",4,"positive","The tweet highlights positive aspects of the approved 'PresupuestosMadrid2021' such as affordable public housing, renaturalization, and urban development, indicating positive progress.","positive"
"1342523000265056256","ciudadanos","🇪🇸 Es un orgullo que en su discurso el Rey apostase por la ética y la moral en las instituciones, incluida la Casa Real. ✅Celebremos el proyecto común de todos los españoles recogido en la Constitución de 1978. 📽 'Felipe VI ha sido impecable en su reinado'",4,"positive","The tweet expresses pride in the King's speech advocating for ethics and morality and celebrates the constitutional project, conveying a positive and proud sentiment.","positive"
"1342490486955769857","ciudadanos","👩‍💻👨‍💻 Ayer y conectaron por videollamada con personas que han tenido un año muy difícil o pasan las Navidades solas. 📽 Testimonios emocionantes que animan a seguir adelante unidos y llenos de esperanza. ▶️ ¡Dale al play y descúbrelos!",4,"positive","The tweet describes connecting with people who had difficult years or are alone for the holidays, sharing 'emocionantes' testimonies that encourage unity and hope, indicating a positive and uplifting message.","positive"
"1342439878286577664","ciudadanos","🤦‍♂️ El nacionalismo solo busca derribar a la monarquía, no limpiar las instituciones de corrupción. 📡 'Laura Borràs tiene la caradura de atribuir conductas poco éticas a la monarquía cuando ella está investigada por dar contratos a sus amiguetes' #ActualidadCs",4,"negative","The tweet uses '🤦‍♂️' and criticizes nationalism for seeking to 'derribar a la monarquía' and accuses a politician of hypocrisy, expressing a negative and critical sentiment.","negative"
"1342438054276050949","ciudadanos","🇪🇸 El discurso del Rey Felipe VI fue propio de un estadista. ✅ Reivindicó el esfuerzo de todos los españoles para afrontar esta crisis. 📡 'Nos enorgullece su mención clara a la ética y la moral en todas las instituciones, incluida la Corona' #ActualidadCs",4,"positive","The tweet praises the King's speech as that of a statesman, highlighting his mention of ethics and morality, and expresses pride, indicating a positive and admiring sentiment.","positive"
"1342435282126307329","ciudadanos","👩‍💻👨‍💻 Ayer y conectaron por videollamada para acompañar a personas que han sufrido esta pandemia de diferentes formas. 📡 'No debemos olvidar que detrás de las cifras de fallecidos hay personas y familias que sufren' #ActualidadCs",4,"negative","The tweet emphasizes that behind the death figures are suffering people and families, highlighting the negative impact of the pandemic and urging remembrance, conveying a somber and empathetic tone.","negative"
"1342434388408152064","ciudadanos","🎄 Esta Navidad está siendo difícil para muchas familias, autónomos y pymes. 📡 'Recordamos a los camioneros españoles atrapados en Dover e instamos al Gobierno a gestionar esta situación para agilizar su vuelta a España' #ActualidadCs",4,"negative","The tweet describes the difficult Christmas for families, self-employed, and SMEs, and calls for government action regarding stranded truckers, highlighting negative circumstances and urging a solution.","negative"
"1342426118352207872","ciudadanos","📡 ofrece una rueda de prensa desde la sede de Cs en Barcelona para valorar el mensaje de Navidad del Rey. 🔛 ¡Síguelo #EnDirecto con nosotros!",4,"neutral","This tweet is a straightforward announcement of a press conference and an invitation to follow it live, without any emotional content.","neutral"
"1342397723073458178","ciudadanos","🎄 ¡Buenos días y #FelizNavidad! ✅ A pesar de lo duro que ha sido este año, la unión y la solidaridad de los ciudadanos ha sido esencial para salir adelante. 😷 Sigamos siendo responsables y cuidemos de los nuestros para seguir brindando en 2021.",5,"positive","The tweet expresses gratitude for citizens' unity and solidarity, encourages responsible behavior, and looks forward to celebrating in 2021, all conveying a hopeful and positive outlook despite challenges.","positive"
"1342149105200586752","ciudadanos","🎄 Hoy decimos Feliz Nochebuena y Feliz Navidad... ⁉️... ¿O deberíamos decir 'Feliz Navidad 1, Feliz Navidad 2, Feliz Navidad 3...'? 🎥 Entérate de por qué en este episodio del #VlogDeMel",5,"neutral","The tweet poses a question about how to say 'Merry Christmas' and directs the reader to a vlog for an explanation, which is informative rather than expressing a strong positive or negative emotion.","neutral"
"1342119755164090372","ciudadanos","🚚 Más de mil transportistas españoles se encuentran atrapados en Reino Unido a la espera de una prueba de COVID y no podrán volver para las Fiestas. 👉 Os enviamos a todos nuestra solidaridad y apoyo.",5,"negative","The tweet highlights a negative situation where over a thousand Spanish transporters are stranded in the UK and cannot return for the holidays, expressing solidarity but focusing on the hardship.","negative"
"1342080276508372992","ciudadanos","Esto es el separatismo... 🤯 Desear en Navidad que los jueces y los constitucionalistas 'se ahoguen'. 📺 Y, además, hacerlo en TV3, la tele pública que pagan todos los catalanes. ❌ Malversación de recursos públicos y odio. En eso se resume.",5,"negative","The tweet strongly criticizes separatism, expresses outrage at a wish for judges and constitutionalists to 'drown,' and labels it as public resource embezzlement and hate, indicating a highly negative sentiment.","negative"
"1342048988036530177","ciudadanos","🍊💪 No dejéis de ver estos consejos muy importantes para tener una Feliz Navidad y muy segura. 😷 #Póntela",5,"positive","The tweet promotes important tips for a happy and safe Christmas, encouraging a positive and proactive approach to the holidays.","positive"
"1342030493584404481","ciudadanos","🎄 ¡Hoy os queremos desear Felices Fiestas y Feliz Navidad! 👉 Celebramos pensando en los que se han ido y con la mirada puesta en el futuro. 🥂 Con prudencia y responsabilidad pronto volveremos a brindar juntos.",5,"positive","The tweet wishes happy holidays and Merry Christmas, acknowledges those who have passed, looks forward to the future, and emphasizes prudence and responsibility for future celebrations, conveying a hopeful and positive message.","positive"
"1341805464263270400","ciudadanos","⚠️ Hoy se ha consumado el atropello de la #LeyCelaá. 🤯 Han vendido los derechos fundamentales de los españoles a cambio de un puñado de votos separatistas. ‼️ ¡Es inmoral que quieran convertir los abusos de Cataluña en ley orgánica! 🛑 Hoy dijimos #STOPLeyCelaá en el Senado.",5,"negative","The tweet uses strong negative language like 'atropello' (trampling), 'vendido' (sold out), 'inmoral' (immoral), and 'odio' (hate) to condemn a new law, expressing strong opposition and disapproval.","negative"
"1341772283661209601","ciudadanos","⚠️ El PSOE y sus socios se han saltado los plazos del Senado para aprobar lo antes posible la Ley Celaá. 📻 'Ni siquiera han tenido el respeto de leerse las enmiendas del resto de los partidos' #EsHerrero 🤦‍♀️ El Gobierno no ha querido escuchar a nadie.",5,"negative","The tweet criticizes political parties for skipping deadlines and disrespecting other parties' amendments, indicating a negative sentiment towards their actions and the government's process.","negative"
"1341750247429705730","ciudadanos","✅ ya cuenta con los #PresupuestosMadrid2021 para enfrentar la crisis sanitaria y económica. 👏 Gracias al trabajo de , las familias, autónomos y pymes recibirán el apoyo necesario. 🍊 ¡Esto es #PolíticaÚtil!",5,"positive","The tweet announces the approval of the Madrid 2021 budget, thanks those involved, and states that families, self-employed, and SMEs will receive necessary support, framing it as 'Useful Politics' and conveying a positive outcome.","positive"
"1341727116442939394","ciudadanos","🍊 propone un plan de ayudas directas para autónomos y pymes. ✅ Es urgente dar soluciones a los sectores más afectados por la pandemia. 📡 'El Gobierno de España se esconde y el de la Generalitat es inútil' #UnaCataluñaParaTODOS",5,"positive","The tweet proposes a plan for direct aid to self-employed and SMEs, highlighting the urgency of solutions for pandemic-affected sectors, and contrasts it with perceived inaction from other governments, framing it as a positive and necessary initiative.","positive"
"1341722912282337282","ciudadanos","❌ La alternativa para Cataluña NO puede ser el tripartito liderado por ERC que quiere Miquel Iceta. 🤚 La solución es dar carpetazo al 'procés' el #14F y gobernar por #UnaCataluñaParaTODOS 📡",5,"negative","The tweet rejects a political alternative as not being the solution for Catalonia and advocates for ending the 'procés' and governing for 'A Catalonia for ALL,' expressing a negative view of the proposed alternative.","negative"
"1341721720001077248","ciudadanos","⛔️ La Generalitat se concentra en el 'procés' y en pedir amnistías para los que dieron un golpe. 🤯 La angustia de la población ante la pandemia no les importa. 📡 'El resultado es esta gestión nefasta que estamos viendo' #UnaCataluñaParaTODOS",5,"negative","The tweet criticizes the Generalitat for focusing on the 'procés' and amnesty requests instead of the population's pandemic concerns, labeling the management as 'nefasta' (disastrous), conveying a strong negative sentiment.","negative"
"1341721354643582976","ciudadanos","🚨 El cierre de las comarcas del Ripollès y La Cerdanya a última hora es ruinoso. ❌Es una nueva falta de contacto de la Generalitat con los problemas de los ciudadanos. 📡 'Todos acabaremos pagando la negligencia mediante indemnizaciones' #UnaCataluñaParaTODOS",5,"negative","The tweet describes the closure of regions as 'ruinoso' (ruinous) and a lack of contact with citizens' problems, predicting that everyone will pay for negligence, indicating a negative assessment of the situation and its consequences.","negative"
